0,1,2,3,4
0.6538461538461539,0.423076923076923,0.16666666666666663,0.01282051282051282,0.0
0.5897435897435898,0.3974358974358974,0.1923076923076923,0.01282051282051282,0.0
0.6025641025641025,0.3846153846153846,0.1923076923076923,0.01282051282051282,0.0
0.6794871794871795,0.423076923076923,0.17948717948717946,0.038461538461538464,0.0
0.6538461538461539,0.5128205128205127,0.17948717948717946,0.0,0.0
0.6923076923076923,0.5256410256410257,0.16666666666666663,0.01282051282051282,0.0
0.6153846153846154,0.3846153846153846,0.17948717948717946,0.01282051282051282,0.0
0.6282051282051282,0.3974358974358974,0.141025641025641,0.01282051282051282,0.0
0.6923076923076923,0.43589743589743585,0.15384615384615383,0.01282051282051282,0.0
0.6153846153846154,0.4487179487179487,0.16666666666666663,0.0,0.0
0.5512820512820513,0.37179487179487175,0.15384615384615383,0.01282051282051282,0.0
0.641025641025641,0.423076923076923,0.17948717948717946,0.01282051282051282,0.0
0.6282051282051282,0.43589743589743585,0.15384615384615383,0.025641025641025637,0.0
0.5641025641025641,0.282051282051282,0.15384615384615383,0.025641025641025637,0.0
0.5512820512820513,0.3974358974358974,0.15384615384615383,0.01282051282051282,0.0
0.6282051282051282,0.43589743589743585,0.1923076923076923,0.0641025641025641,0.0
0.641025641025641,0.4743589743589743,0.23076923076923073,0.038461538461538464,0.0
0.6025641025641025,0.37179487179487175,0.16666666666666663,0.025641025641025637,0.0
0.641025641025641,0.4743589743589743,0.1923076923076923,0.01282051282051282,0.0
0.5769230769230769,0.3974358974358974,0.16666666666666663,0.01282051282051282,0.0
0.6666666666666666,0.4615384615384615,0.17948717948717946,0.01282051282051282,0.0
0.6282051282051282,0.4102564102564102,0.16666666666666663,0.01282051282051282,0.0
0.8846153846153846,0.3974358974358974,0.5897435897435898,0.16666666666666663,1.0
0.8076923076923077,0.3974358974358974,0.5641025641025641,0.17948717948717946,1.0
0.8717948717948718,0.3846153846153846,0.6153846153846154,0.17948717948717946,1.0
0.6923076923076923,0.282051282051282,0.49999999999999994,0.15384615384615383,1.0
0.8205128205128205,0.3461538461538461,0.5769230769230769,0.17948717948717946,1.0
0.717948717948718,0.3461538461538461,0.5641025641025641,0.15384615384615383,1.0
0.7948717948717948,0.4102564102564102,0.5897435897435898,0.1923076923076923,1.0
0.6153846153846154,0.2948717948717948,0.4102564102564102,0.11538461538461538,1.0
0.8333333333333333,0.3589743589743589,0.5769230769230769,0.15384615384615383,1.0
0.6538461538461539,0.3333333333333333,0.4871794871794871,0.16666666666666663,1.0
0.6282051282051282,0.24358974358974356,0.43589743589743585,0.11538461538461538,1.0
0.7435897435897436,0.37179487179487175,0.5256410256410257,0.17948717948717946,1.0
0.7564102564102564,0.2692307692307692,0.49999999999999994,0.11538461538461538,1.0
0.7692307692307692,0.3589743589743589,0.5897435897435898,0.16666666666666663,1.0
0.7051282051282051,0.3589743589743589,0.4487179487179487,0.15384615384615383,1.0
0.8461538461538461,0.3846153846153846,0.5512820512820513,0.16666666666666663,1.0
0.7051282051282051,0.37179487179487175,0.5641025641025641,0.17948717948717946,1.0
0.7307692307692307,0.3333333333333333,0.5128205128205127,0.11538461538461538,1.0
0.782051282051282,0.2692307692307692,0.5641025641025641,0.17948717948717946,1.0
0.7051282051282051,0.30769230769230765,0.4871794871794871,0.1282051282051282,1.0
0.7435897435897436,0.3974358974358974,0.6025641025641025,0.21794871794871792,1.0
0.7692307692307692,0.3461538461538461,0.49999999999999994,0.15384615384615383,1.0
0.7948717948717948,0.30769230769230765,0.6153846153846154,0.17948717948717946,1.0
0.7692307692307692,0.3461538461538461,0.5897435897435898,0.141025641025641,1.0
0.8076923076923077,0.3589743589743589,0.5384615384615384,0.15384615384615383,1.0
0.8333333333333333,0.37179487179487175,0.5512820512820513,0.16666666666666663,1.0
0.8589743589743589,0.3461538461538461,0.6025641025641025,0.16666666666666663,1.0
0.8461538461538461,0.37179487179487175,0.6282051282051282,0.2051282051282051,1.0
0.7564102564102564,0.3589743589743589,0.5641025641025641,0.17948717948717946,1.0
0.717948717948718,0.3205128205128205,0.43589743589743585,0.11538461538461538,1.0
0.6923076923076923,0.2948717948717948,0.4615384615384615,0.11538461538461538,1.0
0.7307692307692307,0.3333333333333333,0.4871794871794871,0.141025641025641,1.0
0.7564102564102564,0.3333333333333333,0.641025641025641,0.1923076923076923,1.0
0.6794871794871795,0.37179487179487175,0.5641025641025641,0.17948717948717946,1.0
0.7564102564102564,0.423076923076923,0.5641025641025641,0.1923076923076923,1.0
0.8461538461538461,0.3846153846153846,0.5897435897435898,0.17948717948717946,1.0
0.7948717948717948,0.282051282051282,0.5512820512820513,0.15384615384615383,1.0
0.7051282051282051,0.37179487179487175,0.5128205128205127,0.15384615384615383,1.0
0.6923076923076923,0.30769230769230765,0.49999999999999994,0.15384615384615383,1.0
0.6923076923076923,0.3205128205128205,0.5512820512820513,0.141025641025641,1.0
0.7307692307692307,0.3205128205128205,0.49999999999999994,0.141025641025641,1.0
0.6282051282051282,0.282051282051282,0.4102564102564102,0.11538461538461538,1.0
0.7051282051282051,0.3333333333333333,0.5256410256410257,0.15384615384615383,1.0
0.717948717948718,0.37179487179487175,0.5256410256410257,0.141025641025641,1.0
0.717948717948718,0.3589743589743589,0.5256410256410257,0.15384615384615383,1.0
0.782051282051282,0.3589743589743589,0.5384615384615384,0.15384615384615383,1.0
0.641025641025641,0.30769230769230765,0.37179487179487175,0.1282051282051282,1.0
0.717948717948718,0.3461538461538461,0.5128205128205127,0.15384615384615383,1.0
0.7948717948717948,0.4102564102564102,0.7564102564102564,0.30769230769230765,2.0
0.7307692307692307,0.3333333333333333,0.641025641025641,0.23076923076923073,2.0
0.8974358974358974,0.37179487179487175,0.7435897435897436,0.2564102564102564,2.0
0.7948717948717948,0.3589743589743589,0.7051282051282051,0.21794871794871792,2.0
0.8205128205128205,0.37179487179487175,0.7307692307692307,0.2692307692307692,2.0
0.9615384615384615,0.37179487179487175,0.8333333333333333,0.2564102564102564,2.0
0.6153846153846154,0.30769230769230765,0.5641025641025641,0.2051282051282051,2.0
0.923076923076923,0.3589743589743589,0.7948717948717948,0.21794871794871792,2.0
0.8461538461538461,0.30769230769230765,0.7307692307692307,0.21794871794871792,2.0
0.9102564102564102,0.4487179487179487,0.7692307692307692,0.30769230769230765,2.0
0.8205128205128205,0.3974358974358974,0.641025641025641,0.24358974358974356,2.0
0.8076923076923077,0.3333333333333333,0.6666666666666666,0.23076923076923073,2.0
0.8589743589743589,0.37179487179487175,0.6923076923076923,0.2564102564102564,2.0
0.717948717948718,0.30769230769230765,0.6282051282051282,0.24358974358974356,2.0
0.7307692307692307,0.3461538461538461,0.641025641025641,0.2948717948717948,2.0
0.8076923076923077,0.3974358974358974,0.6666666666666666,0.282051282051282,2.0
0.8205128205128205,0.37179487179487175,0.6923076923076923,0.21794871794871792,2.0
0.9743589743589743,0.4743589743589743,0.8461538461538461,0.2692307692307692,2.0
0.7564102564102564,0.2692307692307692,0.6282051282051282,0.17948717948717946,2.0
0.8717948717948718,0.3974358974358974,0.717948717948718,0.282051282051282,2.0
0.7051282051282051,0.3461538461538461,0.6153846153846154,0.24358974358974356,2.0
0.9743589743589743,0.3461538461538461,0.8461538461538461,0.24358974358974356,2.0
0.7948717948717948,0.3333333333333333,0.6153846153846154,0.21794871794871792,2.0
0.8461538461538461,0.4102564102564102,0.717948717948718,0.2564102564102564,2.0
0.9102564102564102,0.3974358974358974,0.7564102564102564,0.21794871794871792,2.0
0.782051282051282,0.3461538461538461,0.6025641025641025,0.21794871794871792,2.0
0.7692307692307692,0.37179487179487175,0.6153846153846154,0.21794871794871792,2.0
0.8076923076923077,0.3461538461538461,0.7051282051282051,0.2564102564102564,2.0
0.9102564102564102,0.37179487179487175,0.7307692307692307,0.1923076923076923,2.0
0.9358974358974359,0.3461538461538461,0.7692307692307692,0.23076923076923073,2.0
1.0,0.4743589743589743,0.8076923076923077,0.24358974358974356,2.0
0.8076923076923077,0.3461538461538461,0.7051282051282051,0.2692307692307692,2.0
0.7948717948717948,0.3461538461538461,0.641025641025641,0.17948717948717946,2.0
0.7692307692307692,0.3205128205128205,0.7051282051282051,0.16666666666666663,2.0
0.8076923076923077,0.3846153846153846,0.6923076923076923,0.21794871794871792,2.0
0.7564102564102564,0.37179487179487175,0.6025641025641025,0.21794871794871792,2.0
0.8717948717948718,0.3846153846153846,0.6794871794871795,0.2564102564102564,2.0
0.8461538461538461,0.3846153846153846,0.7051282051282051,0.2948717948717948,2.0
0.8717948717948718,0.3846153846153846,0.641025641025641,0.282051282051282,2.0
0.7307692307692307,0.3333333333333333,0.641025641025641,0.23076923076923073,2.0
0.8461538461538461,0.4102564102564102,0.717948717948718,0.30769230769230765,2.0
0.8461538461538461,0.37179487179487175,0.6538461538461539,0.282051282051282,2.0
0.7948717948717948,0.30769230769230765,0.6282051282051282,0.23076923076923073,2.0
0.782051282051282,0.423076923076923,0.6794871794871795,0.282051282051282,2.0
0.7435897435897436,0.37179487179487175,0.641025641025641,0.21794871794871792,2.0
